,timestamp,topic,x,dx,theta,dtheta,y,dy,roll_angle,droll,z,dz,yaw_angle,dyaw,qx,qy,qz,qw
,29.977000,/filtered_pose,0.00142928,0.0579458,0.0390399,1.44473,-1.56993e-05,-1.88264e-06,5.34773e-08,3.43141e-06,0.0387146,-0.213915,0.000167372,-3.70028e-05,-1.60671e-06,0.0195187,8.36697e-05,0.999809
,29.987000,/filtered_pose,-0.00121813,-0.0569433,-0.0390327,-1.44447,-1.76141e-05,-4.44582e-05,-3.12344e-07,-1.39838e-06,0.0387158,-0.213913,0.000175373,0.00026012,1.55507e-06,-0.0195151,8.76667e-05,0.99981
,30.007000,/filtered_pose,0.00144032,0.057972,0.0390399,1.44473,-1.67333e-05,-1.98574e-06,5.00634e-08,3.38659e-06,0.0387146,-0.213914,0.000176645,-3.91013e-05,-1.69892e-06,0.0195187,8.83053e-05,0.999809
,30.007000,/filtered_pose,-0.00120683,-0.0569171,-0.0390327,-1.44447,-1.86716e-05,-4.43738e-05,-3.08935e-07,-1.35382e-06,0.0387158,-0.213915,0.000184559,0.000258036,1.6464e-06,-0.0195151,9.22589e-05,0.99981
,30.017000,/filtered_pose,0.00145189,0.0579983,0.0390399,1.44473,-1.77674e-05,-2.08748e-06,4.67131e-08,3.34267e-06,0.0387146,-0.213913,0.000185745,-4.11606e-05,-1.7894e-06,0.0195187,9.28545e-05,0.999809
,30.027000,/filtered_pose,-0.001195,-0.056891,-0.0390327,-1.44447,-1.97288e-05,-4.42916e-05,-3.0559e-07,-1.31016e-06,0.0387158,-0.213916,0.000193574,0.000255991,1.73604e-06,-0.0195151,9.67654e-05,0.99981
,30.037000,/filtered_pose,0.00146398,0.0580245,0.0390399,1.44473,-1.88018e-05,-2.18787e-06,4.34251e-08,3.29963e-06,0.0387146,-0.213912,0.000194676,-4.31813e-05,-1.8782e-06,0.0195187,9.73189e-05,0.999809
,30.047000,/filtered_pose,-0.00118265,-0.0568648,-0.0390327,-1.44447,-2.07857e-05,-4.42115e-05,-3.02308e-07,-1.26734e-06,0.0387158,-0.213917,0.00020242,0.000253985,1.824e-06,-0.0195151,0.000101188,0.99981
,30.057000,/filtered_pose,0.0014766,0.0580506,0.0390399,1.44473,-1.98363e-05,-2.28694e-06,4.01984e-08,3.25741e-06,0.0387146,-0.213911,0.00020344,-4.51643e-05,-1.96534e-06,0.0195187,0.0001017,0.999809
,30.067000,/filtered_pose,-0.00116977,-0.0568386,-0.0390327,-1.44447,-2.18424e-05,-4.41335e-05,-2.99087e-07,-1.22534e-06,0.0387158,-0.213918,0.000211102,0.000252015,1.91032e-06,-0.0195151,0.000105528,0.99981
,30.077000,/filtered_pose,0.00148973,0.0580768,0.0390399,1.44473,-2.08709e-05,-2.38471e-06,3.70317e-08,3.216e-06,0.0387146,-0.21391,0.00021204,-4.71103e-05,-2.05086e-06,0.0195187,0.000106,0.999809
,30.087000,/filtered_pose,-0.00115637,-0.0568124,-0.0390327,-1.44447,-2.28988e-05,-4.40574e-05,-2.95927e-07,-1.18415e-06,0.0387158,-0.213919,0.000219622,0.000250083,1.99504e-06,-0.0195151,0.000109787,0.99981
,30.097000,/filtered_pose,0.0015034,0.058103,0.0390399,1.44473,-2.19058e-05,-2.48119e-06,3.39238e-08,3.17538e-06,0.0387146,-0.213909,0.00022048,-4.902e-05,-2.13479e-06,0.0195187,0.000110219,0.999809
,30.107000,/filtered_pose,-0.00114244,-0.0567862,-0.0390327,-1.44447,-2.3955e-05,-4.39833e-05,-2.92826e-07,-1.14373e-06,0.0387158,-0.21392,0.000227983,0.000248186,2.07817e-06,-0.0195151,0.000113967,0.99981
,30.117000,/filtered_pose,0.00151758,0.0581292,0.0390399,1.44473,-2.29408e-05,-2.57642e-06,3.08737e-08,3.13552e-06,0.0387146,-0.213908,0.000228763,-5.0894e-05,-2.21715e-06,0.0195187,0.00011436,0.999809
,30.127000,/filtered_pose,-0.001128,-0.05676,-0.0390327,-1.44447,-2.50109e-05,-4.39112e-05,-2.89783e-07,-1.10407e-06,0.0387158,-0.213921,0.000236188,0.000246325,2.15975e-06,-0.0195151,0.000118069,0.99981
,30.147000,/filtered_pose,0.0015323,0.0581554,0.0390399,1.44473,-2.39759e-05,-2.6704e-06,2.78804e-08,3.09641e-06,0.0387146,-0.213907,0.000236892,-5.2733e-05,-2.29797e-06,0.0195187,0.000118423,0.999809
,30.147000,/filtered_pose,-0.00111302,-0.0567338,-0.0390327,-1.44447,-2.60666e-05,-4.38409e-05,-2.86798e-07,-1.06516e-06,0.0387158,-0.213922,0.00024424,0.000244499,2.23981e-06,-0.0195151,0.000122094,0.99981
,30.157000,/filtered_pose,0.00154753,0.0581816,0.0390399,1.44473,-2.50112e-05,-2.76316e-06,2.49426e-08,3.05804e-06,0.0387146,-0.213906,0.000244868,-5.45377e-05,-2.37729e-06,0.0195187,0.000122411,0.999809
,30.167000,/filtered_pose,-0.00109752,-0.0567076,-0.0390327,-1.44447,-2.71221e-05,-4.37725e-05,-2.83868e-07,-1.02697e-06,0.0387158,-0.213923,0.000252142,0.000242707,2.31838e-06,-0.0195151,0.000126044,0.99981
,30.177000,/filtered_pose,0.00156329,0.0582078,0.0390399,1.44473,-2.60466e-05,-2.85472e-06,2.20595e-08,3.02039e-06,0.0387146,-0.213905,0.000252697,-5.63087e-05,-2.45513e-06,0.0195187,0.000126324,0.999809
,30.187000,/filtered_pose,-0.0010815,-0.0566815,-0.0390327,-1.44447,-2.81773e-05,-4.37059e-05,-2.80993e-07,-9.89499e-07,0.0387158,-0.213924,0.000259897,0.000240948,2.39548e-06,-0.0195151,0.000129921,0.99981
,30.207000,/filtered_pose,0.00157957,0.058234,0.0390399,1.44473,-2.70822e-05,-2.94509e-06,1.923e-08,2.98344e-06,0.0387146,-0.213904,0.000260379,-5.80467e-05,-2.53151e-06,0.0195187,0.000130164,0.999809
,30.207000,/filtered_pose,-0.00106496,-0.0566553,-0.0390327,-1.44447,-2.92324e-05,-4.3641e-05,-2.78172e-07,-9.52727e-07,0.0387158,-0.213925,0.000267507,0.000239222,2.47115e-06,-0.0195151,0.000133725,0.99981
,30.217000,/filtered_pose,0.00159638,0.0582602,0.0390399,1.44473,-2.81179e-05,-3.0343e-06,1.64531e-08,2.94718e-06,0.0387146,-0.213903,0.000267918,-5.97523e-05,-2.60648e-06,0.0195187,0.000133933,0.999809
,30.227000,/filtered_pose,-0.00104789,-0.0566291,-0.0390327,-1.44447,-3.02872e-05,-4.35779e-05,-2.75403e-07,-9.16643e-07,0.0387158,-0.213926,0.000274975,0.000237528,2.54541e-06,-0.0195151,0.000137459,0.99981
,30.237000,/filtered_pose,0.00161371,0.0582863,0.0390399,1.44473,-2.91538e-05,-3.12236e-06,1.37278e-08,2.9116e-06,0.0387146,-0.213902,0.000275316,-6.1426e-05,-2.68004e-06,0.0195187,0.000137632,0.999809
,30.247000,/filtered_pose,-0.00103029,-0.0566029,-0.0390327,-1.44447,-3.13418e-05,-4.35165e-05,-2.72687e-07,-8.81232e-07,0.0387158,-0.213927,0.000282304,0.000235866,2.61828e-06,-0.0195151,0.000141122,0.99981
,30.257000,/filtered_pose,0.00163157,0.0583125,0.0390399,1.44473,-3.01898e-05,-3.20929e-06,1.10532e-08,2.87668e-06,0.0387146,-0.213901,0.000282577,-6.30685e-05,-2.75224e-06,0.0195187,0.000141261,0.999809
,30.267000,/filtered_pose,-0.00101218,-0.0565767,-0.0390327,-1.44447,-3.23961e-05,-4.34568e-05,-2.70021e-07,-8.46483e-07,0.0387158,-0.213928,0.000289496,0.000234235,2.68979e-06,-0.0195151,0.000144718,0.99981
,30.277000,/filtered_pose,0.00164995,0.0583387,0.0390399,1.44473,-3.1226e-05,-3.29511e-06,8.42836e-09,2.84242e-06,0.0387146,-0.2139,0.000289702,-6.46804e-05,-2.82309e-06,0.0195187,0.000144823,0.999809
,30.287000,/filtered_pose,-0.000993534,-0.0565505,-0.0390327,-1.44447,-3.34503e-05,-4.33986e-05,-2.67405e-07,-8.12381e-07,0.0387158,-0.213929,0.000296555,0.000232634,2.75997e-06,-0.0195151,0.000148246,0.99981
,30.297000,/filtered_pose,0.00166885,0.0583649,0.0390399,1.44473,-3.22623e-05,-3.37983e-06,5.85231e-09,2.80879e-06,0.0387146,-0.213899,0.000296694,-6.62622e-05,-2.89262e-06,0.0195187,0.000148319,0.999809
,30.307000,/filtered_pose,-0.000974368,-0.0565243,-0.0390327,-1.44447,-3.45043e-05,-4.33421e-05,-2.64839e-07,-7.78916e-07,0.0387158,-0.21393,0.000303481,0.000231063,2.82884e-06,-0.0195151,0.000151709,0.99981
,30.317000,/filtered_pose,0.00168828,0.0583911,0.0390399,1.44473,-3.32987e-05,-3.46348e-06,3.32417e-09,2.7758e-06,0.0387146,-0.213898,0.000303556,-6.78145e-05,-2.96085e-06,0.0195187,0.000151749,0.999809
,30.327000,/filtered_pose,-0.000954678,-0.0564982,-0.0390327,-1.44447,-3.55581e-05,-4.32871e-05,-2.6232e-07,-7.46075e-07,0.0387158,-0.213931,0.000310279,0.000229522,2.89643e-06,-0.0195151,0.000155107,0.99981
,30.337000,/filtered_pose,0.00170823,0.0584173,0.0390399,1.44473,-3.43352e-05,-3.54606e-06,8.43047e-10,2.74342e-06,0.0387146,-0.213897,0.00031029,-6.93378e-05,-3.02781e-06,0.0195187,0.000155115,0.999809
,30.347000,/filtered_pose,-0.000934463,-0.056472,-0.0390327,-1.44447,-3.66116e-05,-4.32337e-05,-2.59848e-07,-7.13847e-07,0.0387158,-0.213932,0.00031695,0.000228009,2.96275e-06,-0.0195151,0.000158442,0.99981
,30.357000,/filtered_pose,0.00172871,0.0584435,0.0390399,1.44473,-3.53719e-05,-3.6276e-06,-1.59192e-09,2.71164e-06,0.0387146,-0.213896,0.000316898,-7.08327e-05,-3.09352e-06,0.0195187,0.000158419,0.999809
,30.367000,/filtered_pose,-0.000913725,-0.0564458,-0.0390327,-1.44447,-3.76649e-05,-4.31776e-05,-2.57492e-07,-6.86076e-07,0.0387158,-0.213933,0.000323496,0.000226543,3.02781e-06,-0.0195151,0.000161715,0.99981
,30.377000,/filtered_pose,0.00174971,0.0584696,0.0390399,1.44473,-3.64085e-05,-3.70552e-06,-4.05554e-09,2.66704e-06,0.0387146,-0.213895,0.000323384,-7.22862e-05,-3.15805e-06,0.0195187,0.000161661,0.999809
,30.387000,/filtered_pose,-0.000892462,-0.0564196,-0.0390327,-1.44447,-3.87179e-05,-4.3126e-05,-2.55174e-07,-6.52933e-07,0.0387158,-0.213934,0.000329921,0.000225076,3.09166e-06,-0.0195151,0.000164927,0.99981
,30.397000,/filtered_pose,0.00177124,0.0584958,0.0390399,1.44473,-3.74453e-05,-3.78457e-06,-6.37165e-09,2.64509e-06,0.0387146,-0.213894,0.000329749,-7.37235e-05,-3.22132e-06,0.0195187,0.000164843,0.999809
